candidate,run_date,row_index,source_asset_id,expected_pot_number,detected_numbers,detected_count,match,image_missing,ocr_text_preview
center_tall,2026-03-01,118,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,27,"6,1,27,7,13,8,4",7,1,0,"NE OS nena EEN eae? SOF SAIATESS YN —< iy JAY Lays oN Sf PAS Me Tie baad “p23 Oaas an <P Te Fa Ay con: Ts Ean een : eet ING ed” a] eS ah ences ‘ Ss eral"" ~ sf ‘ ee inace Bie iio, s"
left_tall,2026-03-01,118,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,27,"3,2,6,7,4,1",6,0,0,"— aN“ AF teak Oe bdo S ah 3 - { sof ~ ; ee v3 . ‘ et Te “ee Seen xR - : an a i tears we The nites im PCr BY Pee : bys iy! Asse: Sats ahs ¥ 2 ; oy oy ~ n¢ : : re : _—, Lani “yt Sack"
right_tall,2026-03-01,118,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,27,"20,2,4",3,0,0,"Ney: SS = Ye a4 ef ‘ . we ar NY Cty scnye “oA ' dm, SAN NSBR PYG bee “LYRA? Eee | BAP eSoerry = Oo 20 RBSE YY Mh ey een. eS sl WAT nea es AONE ee Rye eet na Pach ES Se aN RSE ETS ("
wide_tall,2026-03-01,118,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,27,"2,5,1,7,4",5,0,0,": — ey 2 5 pepe 1 Se Siae EC NCeC EN ee RM es, Cex “ane § ee ey ity Se habe Pig eet eee i. : SES 1. ty Rae “a RCO || ma, | me 7 my bed eat ry ae > Cyrtsne se tA Oo: Me Wats oN oe +"
narrow_top,2026-03-01,118,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,27,"7,5,27,4",4,1,0,Os ma te SN Piers Cece ee 7 Secs USA EE l Bey: te CELT Sat ON oy NCS EP \ t ne Pen) oe De frie : Fearne feta nee es Orso tea \\ Ce NOT NSE ETS. VEER || Ne sieu et Ne tiie ~~ wea) o
broad_top,2026-03-01,118,AF1QipNLP1nQE3N8XGORp7XYFHkzwanTKBkrM2RxhHSf,27,"4,2",2,0,0,"mA BO el a RFA, vi enn CREE) re Noe ba War Bei OTE SESe eae ae rer eee NOREEN Aes: ee \ Seas SNES ENC, Lion “yc ae TEAMS Ce Bey Lg ABE: ox Pea oS Seat re i A ERD eee | OF ons A | S"
baseline,2026-03-01,119,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,28,"2,23,3,4,14,1",6,0,0,": ff gms TTY: inte atn“a'sS” =e N * 2 aS ‘et AY ee ‘ A ke r| dees | T easy }, a4 Ace SN Paes \ “a ny exea e oe > Hostess» Seay re . pant @) Ree SLE og be 422 1o Rs ve 23 = we Pel P"
wide_lower,2026-03-01,119,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,28,"3,7,4,1,6",5,0,0,re PE RAOS Ot A er 4H! A Suds E Gee HAN aaa OCI EN tele =. & we a uJ y 3. 7 \ mah Pe bt Ste Soo; aN oe Ny Re yee eee fits Bio! eq TOP ay x ae Arter ery Visca : 3 Sea aay \ ©: ! OS 
center_tall,2026-03-01,119,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,28,"7,3,30,22,14,9,36,4,23",9,0,0,"7 AE tbe oS. Dp. = ‘ 3 St ? is ore ane ay? at aS SN ery bp hele, Aa ATs aid: r 3 f ze 30 fy Rat ECTS } Wass ey \ sais ""LA's is NZ a 22 Ey lo Bs) Re Sap s { ASLAN 14° RN Hoes We aa "
left_tall,2026-03-01,119,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,28,"4,20,7,37,2,3,14",7,0,0,"VawaNt mre Pan ene POE Eaten ge 4 Berd ts i La Aa la\atron He MT eats 20} s355 345 - 7 Feo T p 7 Sa 37 | . > Re s Spe eet — dite Be! A 6S rk - ay ‘ x 2 age a Seto an ‘s "" AG _ || r"
right_tall,2026-03-01,119,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,28,"9,1,7,3,24,4,5,14,23",9,0,0,"Ard Neat) Bo PON, * 9 ? ; f, 3a ""i S %. AN { ALGS7 ay pv fins “ 1 GPa ve He N uf <i! aN be le ‘: ° 7 FS! oy = 3] f 7 mae ze uns ate MY Te : wee 0 ie ate a gaeteae 3. aL IL E aa = e"
wide_tall,2026-03-01,119,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,28,"4,7,1,3,17,9,8,2,30,31,14",11,0,0,"qT era ee, — 4 a Cesta Near | 7 i, Cy ot fz 1 Re ed! ; ae S. GY 7A Ene Pea Use (émes Sy te > R On AT. + ‘ Stare 4 RY? 82 ""a? Bad, NOs [ate ay pany Mey hel) he EEA NS at Berd / id 4"
narrow_top,2026-03-01,119,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,28,"27,2,9,1,3,14,23",7,0,0,"“Gad rus 4h dia Say eay tT toni au OR di Let ates z kd fiesateck RE mE oe) . 7X0 we 27 AWE Om\\\ a eas Re A ET || Rime a ioe ‘e bit bend Y foes) ES a as SES es | 2 ah, b- eel by ba"
broad_top,2026-03-01,119,AF1QipMFmFE2zSwwItqtCu8Avz54TuW5eH9s8-LcxJUB,28,"6,9,3,20,7,4,2,30,31,34,32,14,23",13,0,0,"a. i cag” re ul, tne i a . t Pr th Ried Aa ker 6 AR, Pah Fa” Naas ie 9 ae ‘, Er ag ye diy poe ‘olele rae “s, prtele Ral ic tan OL Wess BAD oe Se oe hit. “MN ye AN 3 AL Se ards Stas"
baseline,2026-03-01,120,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,29,"28,4,8,1,16,14,7,5,3",9,0,0,"Wee bs a oS PEE astawees “es eee ge TE 28 es aia We ees Rete FON Se a ME Tye’ SRE it Ys NEL PAE ee || hn, Shee ie we MY Mage At aS eS \ Xv ES, ‘4.8 Man. 4 Dated be iN ne Ay wh 1, a"
wide_lower,2026-03-01,120,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,29,"4,2,8,3,7",5,0,0,"MEER Hard oe naa ee os ee BON Vt ates SEES oar Ses lea atten - er why kss: Wong fee es oc ENTE N : hh th ae Cs <4 Ce Cae . a NN AN Oey gE RES RAE ES || eed oA wer ‘ye rh Aer, tr Jo"
center_tall,2026-03-01,120,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,29,"8,4,2,3,5,24,1",7,0,0,"“8 ret we Ze Ye Raat ye SES. vee, Alege vas eae th a * wey Me Ly, Mate y , a Mars a on OPE — rere £4 CONES Lt se ee mee eee oe ah yor . od .e Shae Sen eo caa eee N: - the? Hepa re "
left_tall,2026-03-01,120,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,29,"7,3,33,5,4",5,0,0,"7 ark Ba Raye os MAS WN ~ Reif rs cue ee a, oon ny NAY, erph ee eh CR eS te en nn UR HON EAMES Sh ae YR CS Bg SA TERA Saat arc ee Og NES Aa iy vot N Sy RAN pe Aa a ak na Re Tos 2a "
right_tall,2026-03-01,120,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,29,"3,4,2,8,23",5,0,0,SE Ne — SN ECE a are Rese barge SHES re a Sar 42 Soya tage ty tfeg.% Soy a ae ans ny Pot ANSE ee es ae SVS: : ANG Sa ee ea as ee Pave Dae ee ear = & aN ‘ eR Vey oN etal WANS OR: S 
wide_tall,2026-03-01,120,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,29,"2,3,4,15,23,5,16",7,0,0,i ea See Ce “gy i ' ih eee CET LS AeA ieee Ve NS SO SALE x Lg VRS NSS ge ee hos tae ee QP Ee sy tone ie Ne aC Broheney: | aa a Weise Se eas Roc Gis eet Benya SS Se Rae fede His ie 
narrow_top,2026-03-01,120,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,29,"29,8,3,5",4,1,0,"A SA Rabea Se eer Rees 29 LASS EE S¢ ¥ Y otye aae fons aie Reo See Ao Ai VEE 8 EPS = Le Bee eye AS Te OL RECON EPs || ro Soh yas aS es A By: AD rs) Ras as ti oy in Ds CEO, if me fi"
broad_top,2026-03-01,120,AF1QipOBM5hLAYFlc1Fa8LN6Ueb4kynLjeQFj_VpFDmd,29,"4,2,5,8,28,7,18,6,34,3,20",11,0,0,"“Le Pier . 4 e ie eee 2 et LM ae ogy we Ras ase eed ge bares er Se SSS 5 ey a Snort aD Seen rane ee SRG, ae SEA EY, AO ne 8 RES Salty Deen Aaa ese Tate Make han ts at en, it SEA ME"
baseline,2026-03-01,121,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,30,"2,4,3",3,0,0,“aig EHS fe » Se en ws BEA eee Mig. RS SES i of tts) 2. pee ty Any eh: Ch type aL Ves RSE pe MgSO Oy Soe eee Ne Dart Poke SON aN Fs PEN wees DS tAS WE aTs ars PUR CRS RO || ON acs 
wide_lower,2026-03-01,121,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,30,"4,6,3,9,7,2",6,0,0,"Ser SCH Poe] 4 Ochs ; ey Sone Bde oe rad Sac ee sg Rare tq e coe Ag Nas Tass Aad <6 mom wn ¥ Lite pee : es Ne A se eT ee || ie. wid Alas we. 43 Epa e: at fe soy He <¥ fe + f oI, fi"
center_tall,2026-03-01,121,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,30,"2,3,5,6,4,30,34,37,10",9,1,0,"Nout we Se OR rene eee | a eee en Fgles Gee af ‘2. a Py Tee a we a Cee ee £3 ye Won eoc% REE web é lta epee fi Oa “hs ERE ES iS west R. . ee eee ery a bags dG Thagey oe sat, Pog AR"
left_tall,2026-03-01,121,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,30,"4,25,2,6,3,1,10",7,0,0,"Ses Oe OEE SS welt ad EP nog TP nef RE Se ee, wR. ene Meet Pe 4 Od Parie ws mat RAS Ass Bit eet mi) Set WAR i PR SES LEC IS || iy at ve, aed ~ ae Wis re aes ans Ca, v at ta ae <¥ o"
right_tall,2026-03-01,121,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,30,"3,7,34,4,2,10,1",7,0,0,"ey SEY ~ ia ge ens ree he : AS ge ety ; . fit Bee Nét st ie « Ha ae asa, PERS ee) KS wey ty ys + rong “ thy «. Prayer at OF on TG tf 3 eat gE RE ks \ wae Wy Woks She USN a rd “yt 3"
wide_tall,2026-03-01,121,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,30,"2,9,28,6,7,4,1,3",8,0,0,"Seen : Ber ey : Te: « EZAS pee AS oa SAAS, ERC EE TREES As RS a mad apes OSes AORN pie, ery tR Blk ee SAP LO WER te age. py PERE RSs tid NCE I «OU CASS adits 2”. PSEA S Fg ep ls po"
narrow_top,2026-03-01,121,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,30,"4,2,30,8",4,1,0,"Seat le Me TO te iin Se Tg le TE SD el oimtaa / - . r wif . capt Sr FST ye ete: AIS EREE RI a en OE Oar eed ers BT S ot fist ee geting 4% 4 of SACS AS, Pera praee (2 Wap en ea at e"
broad_top,2026-03-01,121,AF1QipMKVt0V5Rpl_ydwPD3DUF2hl7claC-uEj4b4U0C,30,"2,8,3,7,1",5,0,0,"a NN SEE SEIS BR RT Sh ea NRA See eae BF Sowcee eg or ees ROMANE TOON ' Gen ARS pee CN pies a5 ee ea Bee SLES Re in 2 Are AST RNS eet es aoe Sonat wets ay, Us? Soe 8 & ve Se. Ee 5S"
baseline,2026-03-01,122,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,31,"7,40,2,9,4,1",6,0,0,7¥40 yn EB ERS . be os ten eo oy a ye bay oy He PES gti ars ag a a) eer ory TNs tal a we Vues ony es - teint ead Deets : CTE ASS || mw Sr aN RPO Le p% 2 aes 9 fe ANA wee KE 4 ve AS
wide_lower,2026-03-01,122,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,31,"7,4,3,32,5,38",6,0,0,"7) Renae be oh “E “i Lee A Ale ra: oo 4 SS See NNSA SS ‘ ee Reg oe eet Fe: AROSE, . PEARY Se eee a a 375 a Loa Mm ae. — ae Faeroe eas, Gant ae ee . a“ te a Sven % Sea Cty es — eee "
center_tall,2026-03-01,122,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,31,"3,4,9,23,5,1,7,8,2",9,0,0,"ile » ¢ Lote 3 Sy oy a rae / aN RAL re ae See SORA Ny Yh ae SO pe Ree rey mt, aged PN ee ya. one : Re AY SS oy cee Wk S VRS Re oa [4 Os Denies PERO 9 RAY ae Ree CA Ant OS PR OA One"
left_tall,2026-03-01,122,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,31,"6,7,4,3,2,1,5",7,0,0,"Amel ~ ~) . . tees pre oe “fo LP ets al SaaS * > we, w i Be eerie ¥ 6 LES TOE Ee a Rol hy! at neg). oF, >. PRM ac ~ cys ae be. Ne ey ah a a es: aye Rees, ene fee ———™ nee aE "": a U"
right_tall,2026-03-01,122,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,31,"5,1,7,32,8",5,0,0,"~ | ~ ey . y , ~ are FS Sx fetal, EX TA A pein or ys 5 ge AE Ab se ee ow SNe eta ea PNA AES by ee aj Pay hs Ste elke Sete ~Fan *t LS SPSS te) te Mod RN S| RA te || 1.0 ——? Eid = L¥"
wide_tall,2026-03-01,122,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,31,"4,3,32,7,1,36",6,0,0,"NS Ng ce PN tee gy 4 ae oy ay ee > ETS PN ives Ca vt : yg wn! oh &, ome mt Ae ; ; Z a PTE Seals ERIS RAR eS AOE RERE SIS gens ars eae Tee Ae See SS ieee yee Pa ger ita! iNet MAE ak"
narrow_top,2026-03-01,122,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,31,"5,4,2,8,7,1,3,32",8,0,0,"F “yt ny NS & 5 Aas et . ee alte 4 % vr Te CN Sr stp ae soa Ace , 2 . ~ rs yy va a KE SS ng ASAE pre MISTS Pa SN SPIES 2 eet fe 8. pains ae ae ‘dé ee “a fs. ‘> Mas eae <, A Bee AS "
broad_top,2026-03-01,122,AF1QipPorTuz5ALiHEJAM2Lpu1_jlheLOS1Rbw_jFR9n,31,"7,2,3,1,4,32",6,0,0,"* ad oe . ran aad Rtas A fat SO Xe . . 7 ae -~ 2 woe mee U7 aia of . | - mS, EA (f ty /. . wD ear f Se ‘ — a a ? as Se a SAD cK ioe eae ED AE t $3, Y: RP ear? 7 oy ys ee ee 1 \ Ns "
baseline,2026-03-01,123,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,32,"4,3,5,2",4,0,0,"Sergey pf yaad, cy FS; reg Wi oad lee : Pre steep tf ema IAIN fot enh Sty te “ee ‘atte * Poh ONT Sao LER wean a int Pe Se EAMES Weer ai iy: xeSh ay a ike fe oe Jars ie | || ot A Sf"
wide_lower,2026-03-01,123,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,32,"5,4,3,7,2,8",6,0,0,"we Ae SMA Aran 4h tor yt : + SEPT) & se Ste : SA NC oon JS PZ ee ay ee <5, 4 fe P: v5 b SON aN PSR IAD ae Oe Asiiase at pt tote on Re flew yes ‘ a «LE s > és ade ws Oe Re a Ng At a"
center_tall,2026-03-01,123,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,32,"4,19,3,2,8",5,0,0,". we - Sam PR ek aN NA Sy a 4 AMA Bf . EGE ae ? eh LRT NS EEF ‘ aD a LR ERA EO SES pen Se <I 19 a As FN 4 3 < < Py t> POE avg tity wa TPL ONS ULERY OS ee aen Be || otis ¥ ane, oy, "
left_tall,2026-03-01,123,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,32,"7,4,34,16,5,2",6,0,0,". a sen gte. t ath pe Bh, et y Pre EY (A ee a t AG) og SS Sas es feet Wag Agee SOAS Lg Lk Brat CEP te se ZR NS af) mes apes Jad? Fe ina Be A Ry B Sere ne lg en ‘ sor Tee, ~ a . ie~"
right_tall,2026-03-01,123,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,32,"2,4,5,7,3",5,0,0,"Teepe Te , ~ ros Lo ee ein Fs wit aL? Bessy oP ak PES eG” fe Pe Rae < . See, seve toa Wee e; phen Ota, Re BAY re Rat Aaa et SS Sy ye wy AEE SS ~. at ASS us “ot "" Leyes Seek rae ~~ "
wide_tall,2026-03-01,123,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,32,"4,7,5,33,3",5,0,0,"4 KORE et ene ae me i ee tel Go ae ge ‘ page IES Hy ay Rete ai SONS, PPS spe Y, ; BOREL fae y oe: ah TS Be D Sika teas Ao aes © cage he? PPP BML: re) -_ poor CSR re epee es Se add "
narrow_top,2026-03-01,123,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,32,"3,4,7,2",4,0,0,"\ on ary cae uf, Le tee a a? Jee Meta Ys Y 3 RW EL ALT, Pee ARES MLE IEG 4 , FR STS EL ee gia Le oem ye Se 7 eighties ™ ON Ly “eAVEE Ge! om ’ £. Sia ath hat Por RA ME AL LF atk # ;"
broad_top,2026-03-01,123,AF1QipMp6DlOsKFVOGtUIHKsjh3bItpP7ppIW8ZY0nW9,32,"4,2,5,3,7,8",6,0,0,"- NN DT OR arena eee ee, Ae Vara 4 fee ge MA Seige os oy - . aaa i INLAY, vate Or . Oe Een . te> 3h Pe 2%, 59. % , ya Nee Wes tts Ap aay Fe wd : Tf gOS es 5 EWG) et te oe, tpreet V"
